Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1977","1977","tonnes","96931","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1978","1978","tonnes","94281","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1979","1979","tonnes","84945","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1980","1980","tonnes","92237","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1981","1981","tonnes","85776","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1982","1982","tonnes","99701","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1983","1983","tonnes","145682","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1984","1984","tonnes","166341","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1985","1985","tonnes","158329","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1986","1986","tonnes","161235","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1987","1987","tonnes","155731","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1988","1988","tonnes","158869","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1989","1989","tonnes","175455","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1990","1990","tonnes","174245","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1991","1991","tonnes","153333","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1992","1992","tonnes","139800","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1993","1993","tonnes","157000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1994","1994","tonnes","113000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1995","1995","tonnes","130000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1996","1996","tonnes","123000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1997","1997","tonnes","119900","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1998","1998","tonnes","123000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","1999","1999","tonnes","109000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2000","2000","tonnes","139000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2001","2001","tonnes","151000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2002","2002","tonnes","150000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2003","2003","tonnes","149000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2004","2004","tonnes","146500","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2005","2005","tonnes","160000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2006","2006","tonnes","140000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2007","2007","tonnes","132000","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2008","2008","tonnes","132000","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2009","2009","tonnes","132000","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2010","2010","tonnes","130000","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2011","2011","tonnes","131000","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2012","2012","tonnes","131000","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2013","2013","tonnes","125100","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2014","2014","tonnes","168960","I","Imputed value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2015","2015","tonnes","173681","I","Imputed value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2016","2016","tonnes","172368","I","Imputed value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22212","Skim milk and whey powder","2017","2017","tonnes","170781","I","Imputed value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1961","1961","tonnes","5679762","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1962","1962","tonnes","5515356","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1963","1963","tonnes","4860834","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1964","1964","tonnes","4901160","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1965","1965","tonnes","5603242","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1966","1966","tonnes","6025118","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1967","1967","tonnes","6046832","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1968","1968","tonnes","6069580","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1969","1969","tonnes","6000302","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1970","1970","tonnes","6194694","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1971","1971","tonnes","6313604","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1972","1972","tonnes","6887474","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1973","1973","tonnes","7199742","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1974","1974","tonnes","7408610","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1975","1975","tonnes","6990874","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1976","1976","tonnes","7142872","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1977","1977","tonnes","7232660","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1978","1978","tonnes","7523017","A","Official figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1979","1979","tonnes","7730000","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1980","1980","tonnes","7980000","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1981","1981","tonnes","6652700","T","Unofficial figure"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1982","1982","tonnes","7051000","E","Estimated value"
"QCL","Crops and livestock products","616","Poland","5510","Production","22110.02","Skim milk of cows","1983","1983","tonnes","7020000","E","Estimated value"
